wallet,market_slug,market_question,winning_outcome,id,timestamp,datetime,side,outcome,shares,usdc,price,role,tx_hash,fee
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xf8a96d366303ce5da565cee8a73070c1a6301218eba0feefc194977a3a3ff125_0xe58fd9dcf12a254dad2e862ab979ba91adc2ead492611e9f26ced0897bc4ed60,1768029760,2026-01-10T08:22:40,BUY,Down,25.0,22.0,0.88,maker,0xf8a96d366303ce5da565cee8a73070c1a6301218eba0feefc194977a3a3ff125,0.340909
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x19feed27e335929c639c9d55139ada18dfa1386aaefccd3e4165eadd2a804dbb_0x6bcca2cc11e759eca8708f82c9925404d8e11b16966ee20d3b49f197211d3b28,1768029770,2026-01-10T08:22:50,BUY,Up,24.74,2.7214,0.11000000000000001,maker,0x19feed27e335929c639c9d55139ada18dfa1386aaefccd3e4165eadd2a804dbb,2.474
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x4104a44a5fe551a10547a2ebe46da05f7cd17ba4c1a624a83088a9cbe0526332_0x56b0af0291e7f660335c827b838836ec03acee69ec53e844f643f6639c900c32,1768029772,2026-01-10T08:22:52,BUY,Up,2.77,0.277,0.1,maker,0x4104a44a5fe551a10547a2ebe46da05f7cd17ba4c1a624a83088a9cbe0526332,0.277
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408_0x6bcca2cc11e759eca8708f82c9925404d8e11b16966ee20d3b49f197211d3b28,1768029772,2026-01-10T08:22:52,BUY,Up,0.26,0.0286,0.11,maker,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408,0.026
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408_0x87b410853005d255e1d8b8f2b14038ec0597c5dc3b39d7adbd7ac9cf40d73b0f,1768029772,2026-01-10T08:22:52,BUY,Up,25.0,2.75,0.11,maker,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408_0xb9564e2bed1dc3c8b945a469e775452fe036346d437c334b3da9200f401f419c,1768029772,2026-01-10T08:22:52,BUY,Up,25.0,2.75,0.11,maker,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408_0xbde0c95ba62f872d63bc5c4d67b28ab757e8c9fe68cbf17ab2552bcea965067c,1768029772,2026-01-10T08:22:52,BUY,Up,25.0,2.75,0.11,maker,0xdcffd68afc5c96cec51120cd59b010ce76c331824a7941bc0c7fe14104dac408,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xe2fe3b7d7639dc3cce602139e883b45c7758e1a6c31f5709993c398e2fc8a5cf_0x56b0af0291e7f660335c827b838836ec03acee69ec53e844f643f6639c900c32,1768029774,2026-01-10T08:22:54,BUY,Up,22.23,2.223,0.09999999999999999,maker,0xe2fe3b7d7639dc3cce602139e883b45c7758e1a6c31f5709993c398e2fc8a5cf,2.223
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x53b4641c11c360bab22147986ea6fedc59b26316698b3e1793a6e0fbeeab9711_0x73ff49af707b4db042c25470c2672ce17f106af1bf5bef39ba1c431bb9448759,1768029776,2026-01-10T08:22:56,BUY,Down,25.0,22.25,0.89,maker,0x53b4641c11c360bab22147986ea6fedc59b26316698b3e1793a6e0fbeeab9711,0.308988
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x53b4641c11c360bab22147986ea6fedc59b26316698b3e1793a6e0fbeeab9711_0xbe1b3d22738a385d9b3d4d1d962a90788464fa13c792f239a18bc62890a47d84,1768029776,2026-01-10T08:22:56,BUY,Down,25.0,22.25,0.89,maker,0x53b4641c11c360bab22147986ea6fedc59b26316698b3e1793a6e0fbeeab9711,0.308988
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x6077f3b8352d24d39e2df498e5c27e1bd6872b112c8ec33935dad60d5c10e096_0xe5db8c62cd1a5206321f9b9e100647496ddf14d7bb82999394038447ab487a30,1768029776,2026-01-10T08:22:56,BUY,Down,25.0,22.25,0.89,maker,0x6077f3b8352d24d39e2df498e5c27e1bd6872b112c8ec33935dad60d5c10e096,0.308988
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x46677480a34bdaffdbd37ed95fbd33c96211e52dd87efc503116a952ddbce294_0xaecb180ac6858b2074be078e197caeea35939f8c13ef1b7a46da77d0774e41c4,1768029788,2026-01-10T08:23:08,BUY,Up,5.0,0.45,0.09,maker,0x46677480a34bdaffdbd37ed95fbd33c96211e52dd87efc503116a952ddbce294,0.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb5f8593ce2880b646d97537238744fa1c8face85c2b1918e799dda6468b48523_0xf6f9109acd0ae3f00cb383acb50039c20d5a1f56d39bd117de6d4f0a0dd3f7a1,1768029788,2026-01-10T08:23:08,BUY,Up,10.05,0.9045,0.09,maker,0xb5f8593ce2880b646d97537238744fa1c8face85c2b1918e799dda6468b48523,1.005
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x03c4eaa1f61efabefd963e51e75368d6c5f3d480f58377f9eabc54e9b54d1d32_0x514635f2341c75f72e14b9a0c9dd68a2aeac4f2286b4f44f6956dd601f1c6f35,1768029790,2026-01-10T08:23:10,BUY,Up,25.0,2.25,0.09,maker,0x03c4eaa1f61efabefd963e51e75368d6c5f3d480f58377f9eabc54e9b54d1d32,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x03c4eaa1f61efabefd963e51e75368d6c5f3d480f58377f9eabc54e9b54d1d32_0xaecb180ac6858b2074be078e197caeea35939f8c13ef1b7a46da77d0774e41c4,1768029790,2026-01-10T08:23:10,BUY,Up,20.0,1.8,0.09,maker,0x03c4eaa1f61efabefd963e51e75368d6c5f3d480f58377f9eabc54e9b54d1d32,2.0
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x03c4eaa1f61efabefd963e51e75368d6c5f3d480f58377f9eabc54e9b54d1d32_0xf6f9109acd0ae3f00cb383acb50039c20d5a1f56d39bd117de6d4f0a0dd3f7a1,1768029790,2026-01-10T08:23:10,BUY,Up,9.945044,0.895054,0.09000000402210388,maker,0x03c4eaa1f61efabefd963e51e75368d6c5f3d480f58377f9eabc54e9b54d1d32,0.994504
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x107f1612c5ac8f83b9adf7c475592cf5e757d6b54dc7b1664f5d3aa11d788d19_0xf6f9109acd0ae3f00cb383acb50039c20d5a1f56d39bd117de6d4f0a0dd3f7a1,1768029790,2026-01-10T08:23:10,BUY,Up,5.0,0.45,0.09,maker,0x107f1612c5ac8f83b9adf7c475592cf5e757d6b54dc7b1664f5d3aa11d788d19,0.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x664f15d7789af4e104cceed5cd5d0b2698491ab78ac7e0320c6abc1aee153db3_0x0e4f6d0fd526a71b0e412e3f5321b3b2aafc7bd0db37d06f377ab2ae7e295a7e,1768029790,2026-01-10T08:23:10,BUY,Up,13.559333,1.22034,0.09000000221249821,maker,0x664f15d7789af4e104cceed5cd5d0b2698491ab78ac7e0320c6abc1aee153db3,1.355933
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x664f15d7789af4e104cceed5cd5d0b2698491ab78ac7e0320c6abc1aee153db3_0xf318da4b6680a3c9d6ad3d8f27ccf84cdc88f86e3ec2dac2ab0106c19e0ed019,1768029790,2026-01-10T08:23:10,BUY,Up,25.0,2.25,0.09,maker,0x664f15d7789af4e104cceed5cd5d0b2698491ab78ac7e0320c6abc1aee153db3,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118_0x043074a50e3215cb11c207325c831240dd407a8f3f66b4d4551009529fd95a02,1768029796,2026-01-10T08:23:16,BUY,Up,25.0,2.25,0.09,maker,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118_0x5053d675f2001758e12222911bb439de9ba56b25a545d788800a120640807e77,1768029796,2026-01-10T08:23:16,BUY,Up,25.0,2.25,0.09,maker,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118_0x9c95795f52360d5035ce4b31469ae038acd5fdd2692be8fc43bf91b4f748e743,1768029796,2026-01-10T08:23:16,BUY,Up,25.0,2.25,0.09,maker,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118_0xb926ea05f0e83afdf90b85a17f23e8dda800d160fe3363b4dbc5c6f7a1363c5f,1768029796,2026-01-10T08:23:16,BUY,Up,25.0,2.25,0.09,maker,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118_0xe9267722e0783b2aeb70bac469e57f8f0bff5a094dae725454e7b21e26bed46d,1768029796,2026-01-10T08:23:16,BUY,Up,1.49325,0.11946,0.08,maker,0x475321ebc1f4d9146626878c94263429aa42a42235c650a1a2731aaf35aee118,0.149325
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xe36f922f10908de6259c1ac09f0dd8524038afa2f009ddae330c7e8dac5c0308_0x2df9795cb1879a98e2af67aaba4d2d0206075634ded4e0906bee8945588382f1,1768029798,2026-01-10T08:23:18,BUY,Up,25.0,2.0,0.08,maker,0xe36f922f10908de6259c1ac09f0dd8524038afa2f009ddae330c7e8dac5c0308,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xe36f922f10908de6259c1ac09f0dd8524038afa2f009ddae330c7e8dac5c0308_0xccca1abf03b99064038b0753d1974a20e2b9a28eecb2686ccfcd77e41aad7500,1768029798,2026-01-10T08:23:18,BUY,Up,25.0,2.0,0.08,maker,0xe36f922f10908de6259c1ac09f0dd8524038afa2f009ddae330c7e8dac5c0308,2.5
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xe36f922f10908de6259c1ac09f0dd8524038afa2f009ddae330c7e8dac5c0308_0xe9267722e0783b2aeb70bac469e57f8f0bff5a094dae725454e7b21e26bed46d,1768029798,2026-01-10T08:23:18,BUY,Up,23.5,1.88,0.08,maker,0xe36f922f10908de6259c1ac09f0dd8524038afa2f009ddae330c7e8dac5c0308,2.35
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x2e6169f0370540460753fc6cdcc2b5b8598114382bd851e5fd96bdc6f5d4dac7_0xf95b4bced6746c3c7cfbb14d738919b2f1a87f4a1c7df4e0a4ae11c8f0231c46,1768029800,2026-01-10T08:23:20,BUY,Down,10.0,9.3,0.93,maker,0x2e6169f0370540460753fc6cdcc2b5b8598114382bd851e5fd96bdc6f5d4dac7,0.075268
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x45fb93184dfc047e0ccb1df063e5bf4d0ba7380a9280b27a7e38a51a874a033f_0xf95b4bced6746c3c7cfbb14d738919b2f1a87f4a1c7df4e0a4ae11c8f0231c46,1768029800,2026-01-10T08:23:20,BUY,Down,14.0,13.02,0.9299999999999999,maker,0x45fb93184dfc047e0ccb1df063e5bf4d0ba7380a9280b27a7e38a51a874a033f,0.105376
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb28c0bab803b2df34377a03e421d6fbede2525c44346e02347c6c8101f12abbf_0xf95b4bced6746c3c7cfbb14d738919b2f1a87f4a1c7df4e0a4ae11c8f0231c46,1768029800,2026-01-10T08:23:20,BUY,Down,1.0,0.93,0.93,maker,0xb28c0bab803b2df34377a03e421d6fbede2525c44346e02347c6c8101f12abbf,0.007526
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xd0b627812dfbf291fb32054568774e4eeea163361810655897b34c50794e8c3b_0x68877f659ec25212b931ea730933230c6cb2be9254418eb69dd06d9fedc1e967,1768029800,2026-01-10T08:23:20,BUY,Down,4.92857,4.583571,0.9300001826087486,maker,0xd0b627812dfbf291fb32054568774e4eeea163361810655897b34c50794e8c3b,0.037096
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x1ac9618bb54f9f94113053c138a71d9b460a0c5033d0c4ad5319df0c38aee52a_0x68877f659ec25212b931ea730933230c6cb2be9254418eb69dd06d9fedc1e967,1768029802,2026-01-10T08:23:22,BUY,Down,20.07,18.6651,0.9299999999999999,maker,0x1ac9618bb54f9f94113053c138a71d9b460a0c5033d0c4ad5319df0c38aee52a,0.151064
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xf59e0d23b9a72e6108ddbb72cd205bbd2e5979a277c4bacfb29ef6f928c55805_0x25a3d26f16f78148ae9b78e711dc808f0a62ecf2662ca5029f8af7ea0c253971,1768029810,2026-01-10T08:23:30,BUY,Down,10.0,9.2,0.9199999999999999,maker,0xf59e0d23b9a72e6108ddbb72cd205bbd2e5979a277c4bacfb29ef6f928c55805,0.086956
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x14c4c99fac8a6bb71b383285330f8508125e604eebfb6e3756ff36ff460a39a6_0x25a3d26f16f78148ae9b78e711dc808f0a62ecf2662ca5029f8af7ea0c253971,1768029812,2026-01-10T08:23:32,BUY,Down,8.0,7.36,0.92,maker,0x14c4c99fac8a6bb71b383285330f8508125e604eebfb6e3756ff36ff460a39a6,0.069565
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x7a830552be28373138aa9c1882a865fea695b8f3ee984ee9203a5e6a4c9bc42b_0xa6a95e6bf69456d55f8deba75254ca610028ec8c0e8d1eeff3bb837a2506c694,1768029812,2026-01-10T08:23:32,BUY,Down,10.0,9.2,0.9199999999999999,maker,0x7a830552be28373138aa9c1882a865fea695b8f3ee984ee9203a5e6a4c9bc42b,0.086956
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xdc9ad2b68ec5826a8248b6acddbb7316498835f4f79e6550cc4f0db65dbbe710_0xa6a95e6bf69456d55f8deba75254ca610028ec8c0e8d1eeff3bb837a2506c694,1768029814,2026-01-10T08:23:34,BUY,Down,10.0,9.2,0.9199999999999999,maker,0xdc9ad2b68ec5826a8248b6acddbb7316498835f4f79e6550cc4f0db65dbbe710,0.086956
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xc67d44553787670df094b64b80998a579f73dbf723cf75bfb1fd2a105c13dbd8_0x637aa2047e70854239002e5a097597a813e4148e4d5045b703286a24f90e088a,1768029858,2026-01-10T08:24:18,BUY,Up,24.0,1.92,0.08,maker,0xc67d44553787670df094b64b80998a579f73dbf723cf75bfb1fd2a105c13dbd8,2.4
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xc67d44553787670df094b64b80998a579f73dbf723cf75bfb1fd2a105c13dbd8_0xe87b35d5fe739c2b64ecc0af92c11f3bb21864b2129d7d34defe6fe0a3ea9465,1768029858,2026-01-10T08:24:18,BUY,Up,24.0,1.92,0.08,maker,0xc67d44553787670df094b64b80998a579f73dbf723cf75bfb1fd2a105c13dbd8,2.4
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x41ea087d368ae5e26705a28de620957ba5dc7383bdf318e3d0fcdf70811f0b98_0x2fd1a0e06caedbdba36925d6d3b3babcf932a10630eb35773a4bea2493402d1c,1768029864,2026-01-10T08:24:24,BUY,Up,24.0,1.68,0.06999999999999999,maker,0x41ea087d368ae5e26705a28de620957ba5dc7383bdf318e3d0fcdf70811f0b98,2.4
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x41ea087d368ae5e26705a28de620957ba5dc7383bdf318e3d0fcdf70811f0b98_0x615cd798bc622539377b9847122cd9452295ddbca57ea173351473c0f2ac74bf,1768029864,2026-01-10T08:24:24,BUY,Up,24.0,1.68,0.06999999999999999,maker,0x41ea087d368ae5e26705a28de620957ba5dc7383bdf318e3d0fcdf70811f0b98,2.4
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x41ea087d368ae5e26705a28de620957ba5dc7383bdf318e3d0fcdf70811f0b98_0xe7c93c1c3088329c59d9bd97f6dc1267d546425f69ad60bd461624920b0fbe0d,1768029864,2026-01-10T08:24:24,BUY,Up,24.0,1.68,0.06999999999999999,maker,0x41ea087d368ae5e26705a28de620957ba5dc7383bdf318e3d0fcdf70811f0b98,2.4
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xfb660d80ed931b6a1309cec217f0a86e0c4e4449f7bfc0552a2a754c68d224e0_0x339c3a4e251a99cb0f90f7eaf9a24bb4c9b96f192bd63c330dfeff2fa75af374,1768029866,2026-01-10T08:24:26,BUY,Down,24.0,22.08,0.9199999999999999,maker,0xfb660d80ed931b6a1309cec217f0a86e0c4e4449f7bfc0552a2a754c68d224e0,0.208695
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xfb660d80ed931b6a1309cec217f0a86e0c4e4449f7bfc0552a2a754c68d224e0_0x7973da990d004acd4b15c2d8314f495632a1e2daacf9ad0174fc8f2d5c73954c,1768029866,2026-01-10T08:24:26,BUY,Down,24.0,22.08,0.9199999999999999,maker,0xfb660d80ed931b6a1309cec217f0a86e0c4e4449f7bfc0552a2a754c68d224e0,0.208695
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa_0x421601ca7f08247afe41e704cdd1bc9bfb1d1ca3c675236cef6694a1ede740f9,1768029874,2026-01-10T08:24:34,BUY,Down,24.0,21.84,0.91,maker,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa,0.237362
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa_0x46553e8b30eedff3b7492ac728bd0c1bb7286948c3e099df215c8316a86a81c4,1768029874,2026-01-10T08:24:34,BUY,Down,24.0,21.84,0.91,maker,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa,0.237362
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa_0xb5d21f1c679d36b917b7fd1df6ae30bfe3707c03e4c76abfb14920e44fa82c34,1768029874,2026-01-10T08:24:34,BUY,Down,24.0,21.84,0.91,maker,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa,0.237362
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa_0xe8b9eaf40e2031c9705a42e15fe7aa156f87dcf78ddaa29186e00b9b39db09cd,1768029874,2026-01-10T08:24:34,BUY,Down,18.24,16.5984,0.9100000000000001,maker,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa,0.180395
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa_0xec1a454a70e7f2d30b5d1bc48e3b022fc3365e5f29042ec48144011b20f8f22f,1768029874,2026-01-10T08:24:34,BUY,Down,24.0,21.84,0.91,maker,0x09a6720b3995bfb4d07417f815d62be1bb9e8f2d33d4fc9e36b42ea2a68d65fa,0.237362
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42_0x56a1a916c9b4b08006a53f370e3f4b59db2c3baa84f1b8b29f707b776976d677,1768029874,2026-01-10T08:24:34,BUY,Down,24.0,21.84,0.91,maker,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42,0.237362
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42_0x5e8432109fbe447d21f7b532cf816f4e5160aaa38b597a188c7e8a85d126b19b,1768029874,2026-01-10T08:24:34,BUY,Down,24.0,21.84,0.91,maker,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42,0.237362
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42_0xc488eda82204e210bbd98995cc4e7584c9da1a7b98070ad3887dc0ea10a665f0,1768029874,2026-01-10T08:24:34,BUY,Down,24.0,21.84,0.91,maker,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42,0.237362
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42_0xe8b9eaf40e2031c9705a42e15fe7aa156f87dcf78ddaa29186e00b9b39db09cd,1768029874,2026-01-10T08:24:34,BUY,Down,5.76,5.2416,0.91,maker,0xb525bd63460be88be5171d4f808c879726ff94fdcfc2afecce8a75caf80dfb42,0.056967
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xe2e45e2479e84b47b9dd9172c0eca8bd2d505fa487e12196521730790e70ca64_0x973b709f1ad790b2ef535ede12771379c2429b117363aa0091bec89a9b00c244,1768029874,2026-01-10T08:24:34,BUY,Down,10.0,9.1,0.9099999999999999,maker,0xe2e45e2479e84b47b9dd9172c0eca8bd2d505fa487e12196521730790e70ca64,0.098901
